epoch,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
116,1000.0,1000.0,1000.0,1000.0,0:48:09
117,1000.0,1000.0,1000.0,1000.0,0:47:55
118,1000.0,1000.0,1000.0,1000.0,0:47:42
119,1000.0,1000.0,1000.0,1000.0,0:47:29
120,1000.0,1000.0,1000.0,1000.0,0:47:16
121,1000.0,1000.0,1000.0,1000.0,0:47:02
122,933.0,933.0,1000.0,1000.0,0:46:49
123,1000.0,1000.0,1000.0,1000.0,0:46:35
124,1000.0,1000.0,1000.0,1000.0,0:46:22
125,1000.0,1000.0,1000.0,1000.0,0:46:08
126,1000.0,1000.0,1000.0,1000.0,0:45:55
127,1000.0,1000.0,1000.0,1000.0,0:45:41
128,1000.0,1000.0,1000.0,1000.0,0:45:28
129,1000.0,1000.0,1000.0,1000.0,0:45:14
130,1000.0,1000.0,1000.0,1000.0,0:45:01
131,1000.0,1000.0,1000.0,1000.0,0:44:47
132,1000.0,1000.0,1000.0,1000.0,0:44:33
133,1000.0,1000.0,1000.0,1000.0,0:44:19
134,1000.0,1000.0,1000.0,1000.0,0:44:06
135,1000.0,1000.0,1000.0,1000.0,0:43:52
136,1000.0,1000.0,1000.0,1000.0,0:43:38
137,1000.0,1000.0,1000.0,1000.0,0:43:24
138,1000.0,1000.0,1000.0,1000.0,0:43:10
139,587.0,587.0,1000.0,1000.0,0:42:56
140,1000.0,1000.0,1000.0,1000.0,0:42:43
141,1000.0,1000.0,1000.0,1000.0,0:42:29
142,1000.0,1000.0,1000.0,1000.0,0:42:15
143,1000.0,1000.0,1000.0,1000.0,0:42:01
144,1000.0,1000.0,1000.0,1000.0,0:41:47
145,1000.0,1000.0,1000.0,1000.0,0:41:32
146,1000.0,1000.0,1000.0,1000.0,0:41:18
147,1000.0,1000.0,1000.0,1000.0,0:41:04
148,1000.0,1000.0,1000.0,1000.0,0:40:50
149,1000.0,1000.0,1000.0,1000.0,0:40:36
150,1000.0,1000.0,1000.0,1000.0,0:40:22
151,1000.0,1000.0,1000.0,1000.0,0:40:07
152,1000.0,1000.0,1000.0,1000.0,0:39:53
153,1000.0,1000.0,1000.0,1000.0,0:39:39
154,1000.0,1000.0,1000.0,1000.0,0:39:25
155,1000.0,1000.0,1000.0,1000.0,0:39:10
156,1000.0,1000.0,1000.0,1000.0,0:38:56
157,1000.0,1000.0,1000.0,1000.0,0:38:41
158,1000.0,1000.0,1000.0,1000.0,0:38:27
159,1000.0,1000.0,1000.0,1000.0,0:38:13
160,1000.0,1000.0,1000.0,1000.0,0:37:58
161,1000.0,1000.0,1000.0,1000.0,0:37:43
162,1000.0,1000.0,1000.0,1000.0,0:37:29
163,1000.0,1000.0,1000.0,1000.0,0:37:14
164,1000.0,1000.0,1000.0,1000.0,0:37:00
165,1000.0,1000.0,1000.0,1000.0,0:36:45
166,1000.0,1000.0,1000.0,1000.0,0:36:30
167,1000.0,1000.0,1000.0,1000.0,0:36:16
168,1000.0,1000.0,1000.0,1000.0,0:36:01
169,1000.0,1000.0,1000.0,1000.0,0:35:46
170,1000.0,1000.0,1000.0,1000.0,0:35:31
171,1000.0,1000.0,1000.0,1000.0,0:35:17
172,1000.0,1000.0,1000.0,1000.0,0:35:02
173,1000.0,1000.0,1000.0,1000.0,0:34:47
174,1000.0,1000.0,1000.0,1000.0,0:34:32
175,1000.0,1000.0,1000.0,1000.0,0:34:17
176,1000.0,1000.0,1000.0,1000.0,0:34:02
177,1000.0,1000.0,1000.0,1000.0,0:33:47
178,1000.0,1000.0,1000.0,1000.0,0:33:32
179,1000.0,1000.0,1000.0,1000.0,0:33:17
180,1000.0,1000.0,1000.0,1000.0,0:33:02
181,1000.0,1000.0,1000.0,1000.0,0:32:47
182,1000.0,1000.0,1000.0,1000.0,0:32:32
183,1000.0,1000.0,1000.0,1000.0,0:32:17
184,1000.0,1000.0,1000.0,1000.0,0:32:02
185,1000.0,1000.0,1000.0,1000.0,0:31:47
186,1000.0,1000.0,1000.0,1000.0,0:31:32
187,1000.0,1000.0,1000.0,1000.0,0:31:16
188,1000.0,1000.0,1000.0,1000.0,0:31:01
189,1000.0,1000.0,1000.0,1000.0,0:30:46
190,1000.0,1000.0,1000.0,1000.0,0:30:31
191,1000.0,1000.0,1000.0,1000.0,0:30:15
192,1000.0,1000.0,1000.0,1000.0,0:30:00
193,1000.0,1000.0,1000.0,1000.0,0:29:45
194,1000.0,1000.0,1000.0,1000.0,0:29:29
195,1000.0,1000.0,1000.0,1000.0,0:29:14
196,1000.0,1000.0,1000.0,1000.0,0:28:58
197,1000.0,1000.0,1000.0,1000.0,0:28:43
198,1000.0,1000.0,1000.0,1000.0,0:28:27
199,1000.0,1000.0,1000.0,1000.0,0:28:12
200,1000.0,1000.0,1000.0,1000.0,0:27:56
201,1000.0,1000.0,1000.0,1000.0,0:27:41
202,1000.0,1000.0,1000.0,1000.0,0:27:25
203,1000.0,1000.0,1000.0,1000.0,0:27:10
204,1000.0,1000.0,1000.0,1000.0,0:26:54
205,1000.0,1000.0,1000.0,1000.0,0:26:38
206,1000.0,1000.0,1000.0,1000.0,0:26:23
207,1000.0,1000.0,1000.0,1000.0,0:26:07
208,1000.0,1000.0,1000.0,1000.0,0:25:51
209,1000.0,1000.0,1000.0,1000.0,0:25:35
210,1000.0,1000.0,1000.0,1000.0,0:25:20
211,1000.0,1000.0,1000.0,1000.0,0:25:04
212,952.0,952.0,1000.0,1000.0,0:24:48
213,1000.0,1000.0,1000.0,1000.0,0:24:32
214,1000.0,1000.0,1000.0,1000.0,0:24:16
215,1000.0,1000.0,1000.0,1000.0,0:24:00
216,1000.0,1000.0,1000.0,1000.0,0:23:44
217,1000.0,1000.0,1000.0,1000.0,0:23:28
218,1000.0,1000.0,1000.0,1000.0,0:23:12
219,1000.0,1000.0,1000.0,1000.0,0:22:56
220,1000.0,1000.0,1000.0,1000.0,0:22:40
221,1000.0,1000.0,1000.0,1000.0,0:22:24
222,1000.0,1000.0,1000.0,1000.0,0:22:08
223,1000.0,1000.0,1000.0,1000.0,0:21:52
224,1000.0,1000.0,1000.0,1000.0,0:21:36
225,673.0,673.0,1000.0,1000.0,0:21:20
226,1000.0,1000.0,1000.0,1000.0,0:21:03
227,1000.0,1000.0,1000.0,1000.0,0:20:47
228,1000.0,1000.0,1000.0,1000.0,0:20:31
229,1000.0,1000.0,1000.0,1000.0,0:20:15
230,1000.0,1000.0,1000.0,1000.0,0:19:58
231,1000.0,1000.0,1000.0,1000.0,0:19:42
232,1000.0,1000.0,1000.0,1000.0,0:19:26
233,1000.0,1000.0,1000.0,1000.0,0:19:09
234,1000.0,1000.0,1000.0,1000.0,0:18:53
235,1000.0,1000.0,1000.0,1000.0,0:18:36
236,1000.0,1000.0,1000.0,1000.0,0:18:20
237,1000.0,1000.0,1000.0,1000.0,0:18:04
238,1000.0,1000.0,1000.0,1000.0,0:17:47
239,1000.0,1000.0,1000.0,1000.0,0:17:30
240,1000.0,1000.0,1000.0,1000.0,0:17:14
241,1000.0,1000.0,1000.0,1000.0,0:16:57
242,1000.0,1000.0,1000.0,1000.0,0:16:41
243,1000.0,1000.0,1000.0,1000.0,0:16:24
244,1000.0,1000.0,1000.0,1000.0,0:16:08
245,1000.0,1000.0,1000.0,1000.0,0:15:51
246,1000.0,1000.0,1000.0,1000.0,0:15:34
247,1000.0,1000.0,1000.0,1000.0,0:15:18
248,1000.0,1000.0,1000.0,1000.0,0:15:01
249,1000.0,1000.0,1000.0,1000.0,0:14:44
250,1000.0,1000.0,1000.0,1000.0,0:14:27
251,1000.0,1000.0,1000.0,1000.0,0:14:10
252,1000.0,1000.0,1000.0,1000.0,0:13:54
253,1000.0,1000.0,1000.0,1000.0,0:13:37
254,1000.0,1000.0,1000.0,1000.0,0:13:20
255,1000.0,1000.0,1000.0,1000.0,0:13:03
256,1000.0,1000.0,1000.0,1000.0,0:12:46
257,1000.0,1000.0,1000.0,1000.0,0:12:29
258,1000.0,1000.0,1000.0,1000.0,0:12:12
259,1000.0,1000.0,1000.0,1000.0,0:11:55
260,1000.0,1000.0,1000.0,1000.0,0:11:38
261,1000.0,1000.0,1000.0,1000.0,0:11:21
262,1000.0,1000.0,1000.0,1000.0,0:11:04
263,1000.0,1000.0,1000.0,1000.0,0:10:47
264,1000.0,1000.0,1000.0,1000.0,0:10:30
265,1000.0,1000.0,1000.0,1000.0,0:10:13
266,1000.0,1000.0,1000.0,1000.0,0:09:56
267,1000.0,1000.0,1000.0,1000.0,0:09:39
268,1000.0,1000.0,1000.0,1000.0,0:09:21
269,1000.0,1000.0,1000.0,1000.0,0:09:04
270,1000.0,1000.0,1000.0,1000.0,0:08:47
271,1000.0,1000.0,1000.0,1000.0,0:08:30
272,1000.0,1000.0,1000.0,1000.0,0:08:12
273,1000.0,1000.0,1000.0,1000.0,0:07:55
274,1000.0,1000.0,1000.0,1000.0,0:07:38
275,1000.0,1000.0,1000.0,1000.0,0:07:21
276,1000.0,1000.0,1000.0,1000.0,0:07:03
277,1000.0,1000.0,1000.0,1000.0,0:06:46
278,1000.0,1000.0,1000.0,1000.0,0:06:28
279,1000.0,1000.0,1000.0,1000.0,0:06:11
280,1000.0,1000.0,1000.0,1000.0,0:05:53
281,1000.0,1000.0,1000.0,1000.0,0:05:36
282,1000.0,1000.0,1000.0,1000.0,0:05:18
283,1000.0,1000.0,1000.0,1000.0,0:05:01
284,1000.0,1000.0,1000.0,1000.0,0:04:43
285,1000.0,1000.0,1000.0,1000.0,0:04:26
286,1000.0,1000.0,1000.0,1000.0,0:04:08
287,1000.0,1000.0,1000.0,1000.0,0:03:51
288,1000.0,1000.0,1000.0,1000.0,0:03:33
289,1000.0,1000.0,1000.0,1000.0,0:03:15
290,1000.0,1000.0,1000.0,1000.0,0:02:58
291,1000.0,1000.0,1000.0,1000.0,0:02:40
292,1000.0,1000.0,1000.0,1000.0,0:02:22
293,1000.0,1000.0,1000.0,1000.0,0:02:04
294,1000.0,1000.0,1000.0,1000.0,0:01:47
295,1000.0,1000.0,1000.0,1000.0,0:01:29
296,1000.0,1000.0,1000.0,1000.0,0:01:11
297,1000.0,1000.0,1000.0,1000.0,0:00:53
298,1000.0,1000.0,1000.0,1000.0,0:00:35
299,1000.0,1000.0,1000.0,1000.0,0:00:17
300,1000.0,1000.0,1000.0,1000.0,0:00:00
