epoch,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
106,1000.0,1000.0,1000.0,1000.0,0:50:06
107,1000.0,1000.0,1000.0,1000.0,0:49:54
108,1000.0,1000.0,1000.0,1000.0,0:49:41
109,1000.0,1000.0,1000.0,1000.0,0:49:28
110,1000.0,1000.0,1000.0,1000.0,0:49:15
111,1000.0,1000.0,1000.0,1000.0,0:49:03
112,1000.0,1000.0,1000.0,1000.0,0:48:50
113,1000.0,1000.0,1000.0,1000.0,0:48:37
114,1000.0,1000.0,1000.0,1000.0,0:48:24
115,1000.0,1000.0,1000.0,1000.0,0:48:11
116,1000.0,1000.0,1000.0,1000.0,0:47:57
117,1000.0,1000.0,1000.0,1000.0,0:47:44
118,1000.0,1000.0,1000.0,1000.0,0:47:31
119,1000.0,1000.0,1000.0,1000.0,0:47:18
120,1000.0,1000.0,1000.0,1000.0,0:47:05
121,781.0,781.0,1000.0,1000.0,0:46:51
122,1000.0,1000.0,1000.0,1000.0,0:46:38
123,1000.0,1000.0,1000.0,1000.0,0:46:25
124,1000.0,1000.0,1000.0,1000.0,0:46:11
125,1000.0,1000.0,1000.0,1000.0,0:45:58
126,1000.0,1000.0,1000.0,1000.0,0:45:45
127,1000.0,1000.0,1000.0,1000.0,0:45:31
128,740.5,740.5,1000.0,1000.0,0:45:17
129,1000.0,1000.0,1000.0,1000.0,0:45:04
130,1000.0,1000.0,1000.0,1000.0,0:44:50
131,1000.0,1000.0,1000.0,1000.0,0:44:37
132,1000.0,1000.0,1000.0,1000.0,0:44:23
133,1000.0,1000.0,1000.0,1000.0,0:44:09
134,1000.0,1000.0,1000.0,1000.0,0:43:56
135,1000.0,1000.0,1000.0,1000.0,0:43:42
136,1000.0,1000.0,1000.0,1000.0,0:43:28
137,1000.0,1000.0,1000.0,1000.0,0:43:14
138,1000.0,1000.0,1000.0,1000.0,0:43:00
139,1000.0,1000.0,1000.0,1000.0,0:42:46
140,1000.0,1000.0,1000.0,1000.0,0:42:32
141,1000.0,1000.0,1000.0,1000.0,0:42:18
142,1000.0,1000.0,1000.0,1000.0,0:42:04
143,1000.0,1000.0,1000.0,1000.0,0:41:50
144,1000.0,1000.0,1000.0,1000.0,0:41:36
145,1000.0,1000.0,1000.0,1000.0,0:41:22
146,1000.0,1000.0,1000.0,1000.0,0:41:08
147,1000.0,1000.0,1000.0,1000.0,0:40:54
148,1000.0,1000.0,1000.0,1000.0,0:40:40
149,1000.0,1000.0,1000.0,1000.0,0:40:26
150,1000.0,1000.0,1000.0,1000.0,0:40:12
151,1000.0,1000.0,1000.0,1000.0,0:39:57
152,1000.0,1000.0,1000.0,1000.0,0:39:43
153,1000.0,1000.0,1000.0,1000.0,0:39:29
154,1000.0,1000.0,1000.0,1000.0,0:39:14
155,1000.0,1000.0,1000.0,1000.0,0:39:00
156,1000.0,1000.0,1000.0,1000.0,0:38:46
157,1000.0,1000.0,1000.0,1000.0,0:38:31
158,1000.0,1000.0,1000.0,1000.0,0:38:17
159,1000.0,1000.0,1000.0,1000.0,0:38:02
160,1000.0,1000.0,1000.0,1000.0,0:37:48
161,1000.0,1000.0,1000.0,1000.0,0:37:33
162,1000.0,1000.0,1000.0,1000.0,0:37:19
163,1000.0,1000.0,1000.0,1000.0,0:37:04
164,1000.0,1000.0,1000.0,1000.0,0:36:50
165,1000.0,1000.0,1000.0,1000.0,0:36:35
166,1000.0,1000.0,1000.0,1000.0,0:36:21
167,1000.0,1000.0,1000.0,1000.0,0:36:06
168,1000.0,1000.0,1000.0,1000.0,0:35:51
169,1000.0,1000.0,1000.0,1000.0,0:35:36
170,1000.0,1000.0,1000.0,1000.0,0:35:22
171,1000.0,1000.0,1000.0,1000.0,0:35:07
172,1000.0,1000.0,1000.0,1000.0,0:34:52
173,1000.0,1000.0,1000.0,1000.0,0:34:37
174,1000.0,1000.0,1000.0,1000.0,0:34:22
175,940.0,940.0,1000.0,1000.0,0:34:08
176,1000.0,1000.0,1000.0,1000.0,0:33:54
177,1000.0,1000.0,1000.0,1000.0,0:33:42
178,1000.0,1000.0,1000.0,1000.0,0:33:27
179,1000.0,1000.0,1000.0,1000.0,0:33:12
180,1000.0,1000.0,1000.0,1000.0,0:32:57
181,1000.0,1000.0,1000.0,1000.0,0:32:42
182,664.0,664.0,1000.0,1000.0,0:32:26
183,1000.0,1000.0,1000.0,1000.0,0:32:11
184,1000.0,1000.0,1000.0,1000.0,0:31:56
185,1000.0,1000.0,1000.0,1000.0,0:31:41
186,1000.0,1000.0,1000.0,1000.0,0:31:26
187,1000.0,1000.0,1000.0,1000.0,0:31:11
188,1000.0,1000.0,1000.0,1000.0,0:30:55
189,1000.0,1000.0,1000.0,1000.0,0:30:40
190,1000.0,1000.0,1000.0,1000.0,0:30:25
191,1000.0,1000.0,1000.0,1000.0,0:30:10
192,1000.0,1000.0,1000.0,1000.0,0:29:54
193,1000.0,1000.0,1000.0,1000.0,0:29:39
194,1000.0,1000.0,1000.0,1000.0,0:29:24
195,1000.0,1000.0,1000.0,1000.0,0:29:08
196,1000.0,1000.0,1000.0,1000.0,0:28:53
197,1000.0,1000.0,1000.0,1000.0,0:28:37
198,1000.0,1000.0,1000.0,1000.0,0:28:22
199,1000.0,1000.0,1000.0,1000.0,0:28:06
200,1000.0,1000.0,1000.0,1000.0,0:27:51
201,1000.0,1000.0,1000.0,1000.0,0:27:35
202,1000.0,1000.0,1000.0,1000.0,0:27:20
203,1000.0,1000.0,1000.0,1000.0,0:27:04
204,1000.0,1000.0,1000.0,1000.0,0:26:49
205,1000.0,1000.0,1000.0,1000.0,0:26:33
206,1000.0,1000.0,1000.0,1000.0,0:26:17
207,1000.0,1000.0,1000.0,1000.0,0:26:02
208,1000.0,1000.0,1000.0,1000.0,0:25:46
209,1000.0,1000.0,1000.0,1000.0,0:25:30
210,1000.0,1000.0,1000.0,1000.0,0:25:14
211,1000.0,1000.0,1000.0,1000.0,0:24:59
212,1000.0,1000.0,1000.0,1000.0,0:24:43
213,1000.0,1000.0,1000.0,1000.0,0:24:27
214,1000.0,1000.0,1000.0,1000.0,0:24:11
215,1000.0,1000.0,1000.0,1000.0,0:23:55
216,1000.0,1000.0,1000.0,1000.0,0:23:39
217,1000.0,1000.0,1000.0,1000.0,0:23:23
218,1000.0,1000.0,1000.0,1000.0,0:23:07
219,1000.0,1000.0,799.0,799.0,0:22:51
220,1000.0,1000.0,1000.0,1000.0,0:22:35
221,1000.0,1000.0,1000.0,1000.0,0:22:19
222,1000.0,1000.0,1000.0,1000.0,0:22:03
223,1000.0,1000.0,1000.0,1000.0,0:21:47
224,864.0,864.0,1000.0,1000.0,0:21:31
225,1000.0,1000.0,1000.0,1000.0,0:21:15
226,1000.0,1000.0,1000.0,1000.0,0:20:59
227,1000.0,1000.0,1000.0,1000.0,0:20:43
228,1000.0,1000.0,1000.0,1000.0,0:20:26
229,822.5,822.5,1000.0,1000.0,0:20:10
230,1000.0,1000.0,1000.0,1000.0,0:19:54
231,1000.0,1000.0,1000.0,1000.0,0:19:38
232,1000.0,1000.0,1000.0,1000.0,0:19:21
233,1000.0,1000.0,1000.0,1000.0,0:19:05
234,1000.0,1000.0,1000.0,1000.0,0:18:49
235,1000.0,1000.0,1000.0,1000.0,0:18:32
236,1000.0,1000.0,1000.0,1000.0,0:18:16
237,511.0,511.0,1000.0,1000.0,0:18:00
238,1000.0,1000.0,1000.0,1000.0,0:17:43
239,1000.0,1000.0,1000.0,1000.0,0:17:27
240,1000.0,1000.0,1000.0,1000.0,0:17:10
241,1000.0,1000.0,1000.0,1000.0,0:16:54
242,1000.0,1000.0,1000.0,1000.0,0:16:37
243,1000.0,1000.0,1000.0,1000.0,0:16:20
244,1000.0,1000.0,1000.0,1000.0,0:16:04
245,1000.0,1000.0,1000.0,1000.0,0:15:47
246,1000.0,1000.0,1000.0,1000.0,0:15:31
247,1000.0,1000.0,1000.0,1000.0,0:15:14
248,1000.0,1000.0,1000.0,1000.0,0:14:57
249,1000.0,1000.0,1000.0,1000.0,0:14:41
250,965.0,965.0,1000.0,1000.0,0:14:24
251,1000.0,1000.0,1000.0,1000.0,0:14:07
252,1000.0,1000.0,1000.0,1000.0,0:13:50
253,598.5,598.5,1000.0,1000.0,0:13:34
254,1000.0,1000.0,1000.0,1000.0,0:13:17
255,1000.0,1000.0,1000.0,1000.0,0:13:00
256,1000.0,1000.0,1000.0,1000.0,0:12:43
257,1000.0,1000.0,1000.0,1000.0,0:12:26
258,1000.0,1000.0,1000.0,1000.0,0:12:09
259,1000.0,1000.0,1000.0,1000.0,0:11:52
260,1000.0,1000.0,1000.0,1000.0,0:11:35
261,1000.0,1000.0,1000.0,1000.0,0:11:19
262,1000.0,1000.0,1000.0,1000.0,0:11:02
263,1000.0,1000.0,1000.0,1000.0,0:10:45
264,1000.0,1000.0,1000.0,1000.0,0:10:28
265,1000.0,1000.0,1000.0,1000.0,0:10:11
266,1000.0,1000.0,1000.0,1000.0,0:09:55
267,1000.0,1000.0,1000.0,1000.0,0:09:37
268,752.0,752.0,1000.0,1000.0,0:09:20
269,367.0,367.0,1000.0,1000.0,0:09:03
270,1000.0,1000.0,1000.0,1000.0,0:08:46
271,562.5,562.5,1000.0,1000.0,0:08:29
272,1000.0,1000.0,1000.0,1000.0,0:08:11
273,1000.0,1000.0,1000.0,1000.0,0:07:54
274,1000.0,1000.0,1000.0,1000.0,0:07:37
275,1000.0,1000.0,1000.0,1000.0,0:07:20
276,1000.0,1000.0,1000.0,1000.0,0:07:02
277,1000.0,1000.0,1000.0,1000.0,0:06:45
278,1000.0,1000.0,1000.0,1000.0,0:06:27
279,1000.0,1000.0,1000.0,1000.0,0:06:10
280,1000.0,1000.0,1000.0,1000.0,0:05:53
281,1000.0,1000.0,1000.0,1000.0,0:05:35
282,1000.0,1000.0,1000.0,1000.0,0:05:18
283,1000.0,1000.0,1000.0,1000.0,0:05:00
284,1000.0,1000.0,1000.0,1000.0,0:04:43
285,1000.0,1000.0,1000.0,1000.0,0:04:25
286,366.5,366.5,1000.0,1000.0,0:04:08
287,1000.0,1000.0,1000.0,1000.0,0:03:50
288,1000.0,1000.0,1000.0,1000.0,0:03:32
289,1000.0,1000.0,1000.0,1000.0,0:03:15
290,1000.0,1000.0,1000.0,1000.0,0:02:57
291,1000.0,1000.0,1000.0,1000.0,0:02:39
292,1000.0,1000.0,1000.0,1000.0,0:02:22
293,1000.0,1000.0,1000.0,1000.0,0:02:04
294,716.0,716.0,1000.0,1000.0,0:01:46
295,1000.0,1000.0,1000.0,1000.0,0:01:29
296,1000.0,1000.0,1000.0,1000.0,0:01:11
297,1000.0,1000.0,1000.0,1000.0,0:00:53
298,1000.0,1000.0,1000.0,1000.0,0:00:35
299,1000.0,1000.0,1000.0,1000.0,0:00:17
300,1000.0,1000.0,1000.0,1000.0,0:00:00
